filename,count,locations
seq_000505.jpg,28,"[(34.48601398601403, 120.36013986013984), (63.85664335664336, 132.94755244755245), (74.76573426573424, 138.82167832167832), (74.76573426573424, 161.479020979021), (48.75174825174827, 159.8006993006993), (47.07342657342656, 174.90559440559443), (43.7167832167832, 182.45804195804195), (47.91258741258741, 196.72377622377624), (39.520979020978984, 226.93356643356643), (37.84265734265733, 221.05944055944056), (98.26223776223776, 286.513986013986), (98.26223776223776, 294.0664335664336), (184.69580419580416, 210.15034965034968), (263.5769230769231, 34.76573426573425), (248.472027972028, 69.17132867132867), (255.18531468531472, 295.7447552447553), (374.34615384615387, 205.1153846153846), (359.2412587412588, 279.8006993006993), (350.01048951048955, 285.6748251748252), (256.8636363636364, 338.5419580419581), (250.15034965034965, 365.39510489510496), (237.56293706293707, 380.5), (225.81468531468533, 350.2902097902098), (205.67482517482517, 475.32517482517494), (211.54895104895104, 522.3181818181819), (321.479020979021, 544.1363636363637), (265.25524475524475, 453.50699300699307), (233.5054644808743, 207.27595628415307)]"
seq_000506.jpg,30,"[(28.611888111888163, 118.68181818181816), (40.36013986013984, 120.36013986013987), (57.98251748251744, 120.36013986013987), (68.89160839160837, 131.26923076923077), (71.40909090909088, 146.3741258741259), (48.75174825174827, 143.01748251748253), (50.43006993006992, 176.58391608391608), (44.55594405594405, 172.38811188811192), (44.55594405594405, 182.45804195804195), (48.75174825174827, 196.72377622377624), (37.84265734265733, 221.05944055944056), (37.84265734265733, 228.61188811188813), (95.74475524475525, 284.8356643356643), (99.94055944055941, 291.54895104895104), (213.22727272727275, 180.7797202797203), (217.4230769230769, 116.16433566433568), (231.6888111888112, 79.24125874125875), (375.1853146853147, 208.47202797202797), (357.56293706293707, 273.0874125874126), (346.6538461538462, 282.31818181818187), (262.73776223776224, 297.4230769230769), (257.7027972027972, 336.8636363636364), (243.43706293706293, 362.03846153846155), (236.7237762237762, 372.94755244755254), (223.29720279720277, 351.12937062937067), (183.85664335664336, 494.62587412587425), (186.37412587412587, 521.479020979021), (398.6818181818182, 523.1573426573427), (235.88461538461542, 472.8076923076924), (269.3524590163934, 179.2978142076503)]"
seq_000507.jpg,30,"[(24.41608391608395, 117.84265734265733), (45.39510489510485, 152.24825174825176), (37.84265734265733, 152.24825174825176), (62.17832167832165, 122.03846153846155), (66.37412587412587, 136.3041958041958), (47.91258741258741, 174.06643356643357), (46.234265734265705, 183.2972027972028), (56.304195804195786, 192.52797202797203), (46.234265734265705, 200.0804195804196), (42.03846153846155, 225.25524475524477), (37.00349650349648, 219.3811188811189), (97.4230769230769, 283.1573426573427), (98.26223776223776, 289.0314685314686), (199.8006993006993, 118.68181818181819), (191.40909090909088, 153.92657342657344), (254.34615384615387, 152.24825174825176), (282.8776223776224, 25.534965034965026), (369.31118881118886, 203.43706293706296), (362.59790209790214, 277.28321678321686), (351.6888111888112, 289.0314685314686), (261.8986013986014, 292.3881118881119), (260.22027972027973, 335.18531468531467), (252.66783216783216, 366.2342657342658), (241.75874125874128, 375.465034965035), (226.65384615384616, 356.1643356643357), (159.52097902097898, 479.5209790209791), (157.00349650349654, 519.8006993006994), (208.19230769230774, 502.1783216783217), (51.26923076923072, 481.1993006993008), (313.94262295081967, 146.94808743169403)]"
seq_000508.jpg,26,"[(38.681818181818244, 141.33916083916083), (63.017482517482506, 124.55594405594405), (47.07342657342656, 176.58391608391608), (48.75174825174827, 182.45804195804195), (47.07342657342656, 200.0804195804196), (63.85664335664336, 201.75874125874125), (39.520979020978984, 225.25524475524477), (37.84265734265733, 216.02447552447555), (99.94055944055941, 285.6748251748252), (98.26223776223776, 294.90559440559446), (177.9825174825175, 154.76573426573427), (172.94755244755243, 180.7797202797203), (226.65384615384616, 66.65384615384616), (298.82167832167835, 109.45104895104896), (375.1853146853147, 209.31118881118883), (355.04545454545456, 277.28321678321686), (261.0594405594406, 293.22727272727275), (260.22027972027973, 336.0244755244755), (250.9895104895105, 365.39510489510496), (235.88461538461542, 380.5), (219.94055944055947, 349.45104895104896), (139.38111888111888, 480.36013986013995), (139.38111888111888, 509.7307692307693), (184.69580419580416, 503.01748251748256), (52.10839160839157, 469.4510489510491), (362.03005464480873, 92.74043715846997)]"
seq_000509.jpg,29,"[(37.84265734265739, 126.2342657342657), (46.234265734265705, 171.54895104895107), (45.39510489510485, 182.45804195804195), (47.91258741258741, 202.5979020979021), (39.520979020978984, 221.05944055944056), (39.520979020978984, 226.93356643356643), (57.14335664335664, 212.6678321678322), (72.24825174825173, 208.47202797202797), (96.58391608391605, 285.6748251748252), (100.77972027972027, 293.22727272727275), (144.41608391608395, 205.95454545454547), (153.64685314685312, 177.42307692307693), (189.73076923076923, 100.22027972027973), (256.0244755244755, 3.716783216783199), (252.66783216783216, 41.47902097902096), (348.33216783216784, 29.730769230769226), (375.1853146853147, 202.5979020979021), (355.04545454545456, 281.479020979021), (263.5769230769231, 290.7097902097902), (262.73776223776224, 338.5419580419581), (250.15034965034965, 368.75174825174827), (245.11538461538464, 376.30419580419584), (227.493006993007, 353.64685314685323), (129.3111888111888, 472.8076923076924), (161.1993006993007, 488.7517482517484), (129.3111888111888, 499.66083916083926), (57.14335664335664, 463.5769230769232), (57.98251748251744, 482.8776223776225), (426.7295081967213, 17.549180327868868)]"
seq_000510.jpg,26,"[(46.234265734265705, 174.90559440559443), (26.933566433566398, 126.23426573426573), (44.55594405594405, 182.45804195804195), (44.55594405594405, 198.4020979020979), (40.36013986013984, 222.73776223776227), (36.164335664335624, 220.22027972027976), (78.96153846153845, 205.1153846153846), (101.61888111888112, 287.3531468531469), (101.61888111888112, 296.58391608391617), (134.3461538461538, 207.63286713286718), (133.506993006993, 231.9685314685315), (155.32517482517483, 123.71678321678323), (224.97552447552448, 43.15734265734264), (218.26223776223776, 77.56293706293707), (375.1853146853147, 203.43706293706296), (358.4020979020979, 284.8356643356643), (264.41608391608395, 290.7097902097902), (259.3811188811189, 339.38111888111894), (245.95454545454544, 362.03846153846155), (239.24125874125878, 379.66083916083915), (228.33216783216784, 348.6118881118881), (113.36713286713285, 456.8636363636365), (113.36713286713285, 488.7517482517484), (139.38111888111888, 477.00349650349654), (60.5, 465.2552447552448), (62.17832167832165, 482.8776223776225)]"
seq_000511.jpg,27,"[(197.2832167832168, 71.68881118881117), (194.7657342657343, 114.486013986014), (130.15034965034965, 140.5), (87.35314685314682, 216.8636363636364), (124.27622377622379, 231.12937062937064), (119.24125874125878, 259.66083916083915), (46.234265734265705, 175.74475524475528), (47.07342657342656, 180.7797202797203), (45.39510489510485, 199.24125874125875), (40.36013986013984, 229.451048951049), (36.164335664335624, 220.22027972027976), (28.611888111888106, 124.55594405594405), (97.4230769230769, 285.6748251748252), (97.4230769230769, 294.0664335664336), (255.18531468531472, 289.0314685314686), (258.541958041958, 330.9895104895105), (254.34615384615387, 365.39510489510496), (240.08041958041957, 382.1783216783217), (226.65384615384616, 348.6118881118881), (374.34615384615387, 213.50699300699304), (352.52797202797206, 280.63986013986016), (342.458041958042, 294.0664335664336), (100.77972027972027, 448.47202797202806), (102.45804195804192, 473.64685314685323), (128.47202797202794, 455.1853146853148), (64.69580419580416, 471.12937062937067), (71.40909090909088, 489.5909090909091)]"
seq_000512.jpg,26,"[(49.59090909090912, 174.06643356643352), (48.75174825174827, 180.7797202797203), (44.55594405594405, 197.5629370629371), (37.84265734265733, 215.1853146853147), (37.00349650349648, 228.61188811188813), (109.17132867132864, 145.53496503496504), (173.78671328671328, 104.41608391608392), (168.75174825174827, 148.05244755244755), (112.52797202797206, 277.28321678321686), (113.36713286713285, 256.30419580419584), (93.22727272727275, 292.3881118881119), (99.10139860139861, 297.4230769230769), (251.82867132867136, 295.7447552447553), (265.25524475524475, 331.82867132867136), (222.45804195804197, 352.8076923076924), (240.08041958041957, 381.33916083916085), (258.541958041958, 362.8776223776224), (350.84965034965035, 287.3531468531469), (342.458041958042, 294.90559440559446), (376.0244755244756, 216.8636363636364), (90.70979020979019, 431.6888111888113), (91.54895104895104, 458.5419580419581), (69.73076923076923, 479.5209790209791), (70.56993006993002, 492.94755244755254), (115.88461538461536, 439.2412587412588), (92.3881118881119, 256.30419580419584)]"
seq_000513.jpg,30,"[(19.381118881118937, 143.0174825174825), (44.55594405594405, 173.22727272727272), (44.55594405594405, 180.7797202797203), (43.7167832167832, 192.52797202797203), (42.03846153846155, 226.09440559440563), (39.520979020978984, 217.7027972027972), (99.10139860139861, 122.03846153846155), (152.80769230769226, 129.5909090909091), (151.1293706293706, 163.9965034965035), (107.49300699300699, 248.7517482517483), (107.49300699300699, 268.0524475524476), (100.77972027972027, 289.0314685314686), (102.45804195804192, 299.1013986013986), (255.18531468531472, 300.7797202797203), (255.18531468531472, 339.38111888111894), (224.13636363636363, 350.2902097902098), (233.36713286713285, 381.33916083916085), (252.66783216783216, 368.75174825174827), (371.82867132867136, 212.6678321678322), (436.444055944056, 2.038461538461533), (411.2692307692308, 5.395104895104879), (461.6188811188812, 158.96153846153848), (357.56293706293707, 282.31818181818187), (345.81468531468533, 280.63986013986016), (470.01048951048955, 522.3181818181819), (104.97552447552448, 432.52797202797206), (83.15734265734261, 428.3321678321679), (84.83566433566432, 449.3111888111889), (84.83566433566432, 487.9125874125875), (84.83566433566432, 507.21328671328683)]"
seq_000514.jpg,33,"[(47.91258741258741, 172.38811188811187), (47.91258741258741, 183.2972027972028), (47.91258741258741, 190.84965034965037), (41.19930069930069, 218.54195804195805), (41.19930069930069, 226.93356643356643), (27.772727272727252, 139.66083916083917), (104.13636363636363, 237.0034965034965), (104.13636363636363, 252.94755244755245), (97.4230769230769, 286.513986013986), (104.13636363636363, 291.54895104895104), (136.02447552447552, 132.94755244755245), (130.9895104895105, 173.22727272727272), (355.04545454545456, 38.96153846153845), (387.7727272727273, 45.67482517482517), (425.53496503496507, 144.69580419580421), (382.73776223776224, 199.24125874125875), (353.3671328671329, 274.7657342657343), (345.81468531468533, 277.28321678321686), (371.82867132867136, 456.8636363636365), (451.5489510489511, 504.69580419580427), (377.7027972027972, 632.2482517482518), (254.34615384615387, 292.3881118881119), (261.0594405594406, 344.41608391608395), (256.0244755244755, 370.43006993007), (240.08041958041957, 381.33916083916085), (226.65384615384616, 355.3251748251748), (79.8006993006993, 383.8566433566434), (106.65384615384613, 399.8006993006993), (74.76573426573424, 425.81468531468533), (94.9055944055944, 425.81468531468533), (77.28321678321674, 452.6678321678322), (88.19230769230768, 490.43006993007), (94.9055944055944, 515.6048951048951)]"
seq_000515.jpg,37,"[(33.646853146853175, 140.49999999999997), (44.55594405594405, 171.54895104895107), (43.7167832167832, 179.10139860139859), (44.55594405594405, 194.20629370629374), (38.68181818181813, 219.3811188811189), (39.520979020978984, 229.451048951049), (121.75874125874122, 142.17832167832168), (121.75874125874122, 177.42307692307693), (104.97552447552448, 263.8566433566434), (99.94055944055941, 283.1573426573427), (101.61888111888112, 288.19230769230774), (185.534965034965, 258.8216783216783), (204.83566433566432, 253.7867132867133), (255.18531468531472, 294.0664335664336), (257.7027972027972, 339.38111888111894), (222.45804195804197, 349.45104895104896), (235.04545454545456, 377.98251748251755), (245.11538461538464, 367.9125874125874), (313.92657342657344, 59.94055944055944), (349.1713286713287, 61.61888111888112), (410.43006993007, 125.39510489510491), (375.1853146853147, 206.79370629370632), (402.03846153846155, 248.7517482517483), (349.1713286713287, 289.87062937062944), (436.444055944056, 346.9335664335665), (431.40909090909093, 400.63986013986016), (433.92657342657344, 450.15034965034977), (362.59790209790214, 432.52797202797206), (307.2132867132867, 381.33916083916085), (343.29720279720283, 607.9125874125875), (94.9055944055944, 384.69580419580427), (85.67482517482517, 409.0314685314686), (71.40909090909088, 435.0454545454546), (72.24825174825173, 461.05944055944065), (95.74475524475525, 492.94755244755254), (100.77972027972027, 513.9265734265736), (116.72377622377621, 490.43006993007)]"
seq_000516.jpg,34,"[(33.64685314685312, 143.85664335664336), (42.877622377622345, 172.38811188811192), (48.75174825174827, 183.2972027972028), (48.75174825174827, 197.5629370629371), (37.00349650349648, 219.3811188811189), (41.19930069930069, 225.25524475524477), (110.84965034965035, 143.01748251748253), (107.49300699300699, 176.58391608391608), (167.9125874125874, 231.9685314685315), (101.61888111888112, 284.8356643356643), (103.29720279720277, 290.7097902097902), (107.49300699300699, 386.37412587412587), (78.1223776223776, 395.60489510489515), (62.17832167832165, 443.43706293706305), (61.339160839160854, 463.5769230769232), (105.81468531468533, 489.5909090909091), (106.65384615384613, 509.7307692307693), (118.40209790209792, 568.4720279720281), (311.40909090909093, 599.5209790209791), (385.2552447552448, 466.9335664335665), (386.93356643356645, 424.9755244755246), (386.93356643356645, 354.486013986014), (402.8776223776224, 261.33916083916085), (348.33216783216784, 281.479020979021), (382.73776223776224, 202.5979020979021), (417.9825174825175, 119.52097902097901), (309.7307692307692, 96.02447552447552), (284.55594405594405, 86.7937062937063), (260.22027972027973, 274.7657342657343), (258.541958041958, 295.7447552447553), (261.0594405594406, 337.7027972027972), (252.66783216783216, 362.03846153846155), (240.91958041958043, 374.62587412587413), (225.81468531468533, 350.2902097902098)]"
seq_000517.jpg,36,"[(42.03846153846155, 150.56993006993005), (46.234265734265705, 174.06643356643357), (47.07342657342656, 180.7797202797203), (46.234265734265705, 192.52797202797203), (38.68181818181813, 220.22027972027976), (38.68181818181813, 224.41608391608392), (102.45804195804192, 148.05244755244755), (97.4230769230769, 170.7097902097902), (143.5769230769231, 223.57692307692312), (99.94055944055941, 281.479020979021), (99.10139860139861, 288.19230769230774), (92.3881118881119, 393.92657342657344), (70.56993006993002, 376.30419580419584), (89.03146853146853, 375.465034965035), (59.660839160839146, 458.5419580419581), (59.660839160839146, 470.2902097902098), (113.36713286713285, 494.62587412587425), (118.40209790209792, 516.444055944056), (126.7937062937063, 402.31818181818187), (232.52797202797206, 210.98951048951048), (256.8636363636364, 295.7447552447553), (266.0944055944056, 337.7027972027972), (268.6118881118881, 286.513986013986), (254.34615384615387, 363.71678321678326), (240.91958041958043, 381.33916083916085), (231.6888111888112, 347.77272727272725), (255.18531468531472, 117.84265734265733), (261.0594405594406, 130.43006993006995), (421.33916083916085, 126.23426573426573), (373.506993006993, 209.31118881118883), (391.12937062937067, 261.33916083916085), (357.56293706293707, 279.8006993006993), (347.49300699300704, 393.92657342657344), (342.458041958042, 439.2412587412588), (338.26223776223776, 466.09440559440566), (287.0734265734266, 580.2202797202798)]"
seq_000518.jpg,34,"[(40.360139860139896, 159.80069930069928), (42.03846153846155, 172.38811188811192), (44.55594405594405, 179.10139860139859), (44.55594405594405, 195.04545454545453), (42.877622377622345, 221.89860139860141), (37.84265734265733, 217.7027972027972), (89.87062937062933, 137.9825174825175), (89.87062937062933, 164.83566433566435), (127.63286713286709, 200.91958041958046), (98.26223776223776, 283.9965034965036), (103.29720279720277, 293.22727272727275), (225.81468531468533, 131.26923076923077), (240.91958041958043, 137.9825174825175), (412.9475524475525, 108.6118881118881), (240.08041958041957, 226.09440559440563), (236.7237762237762, 235.32517482517486), (259.3811188811189, 295.7447552447553), (263.5769230769231, 337.7027972027972), (248.472027972028, 366.2342657342658), (240.91958041958043, 388.89160839160843), (226.65384615384616, 354.486013986014), (375.1853146853147, 216.02447552447555), (389.45104895104896, 259.66083916083915), (350.84965034965035, 285.6748251748252), (310.5699300699301, 424.9755244755246), (311.40909090909093, 456.02447552447563), (302.1783216783217, 461.05944055944065), (262.73776223776224, 581.8986013986015), (141.05944055944053, 425.81468531468533), (82.31818181818181, 442.5979020979022), (85.67482517482517, 461.8986013986015), (55.46503496503493, 489.5909090909091), (126.7937062937063, 495.4650349650351), (129.3111888111888, 523.1573426573427)]"
seq_000519.jpg,33,"[(83.99650349650352, 123.7167832167832), (101.61888111888112, 125.39510489510491), (77.28321678321674, 149.73076923076923), (53.78671328671328, 171.54895104895107), (46.234265734265705, 175.74475524475528), (45.39510489510485, 181.61888111888115), (45.39510489510485, 200.91958041958046), (40.36013986013984, 223.57692307692312), (36.164335664335624, 218.54195804195805), (99.10139860139861, 281.479020979021), (99.10139860139861, 290.7097902097902), (114.2062937062937, 197.5629370629371), (202.3181818181818, 153.92657342657344), (209.8706293706294, 136.3041958041958), (361.7587412587413, 76.72377622377621), (370.9895104895105, 204.27622377622382), (247.63286713286715, 210.15034965034968), (261.0594405594406, 243.71678321678323), (260.22027972027973, 289.0314685314686), (260.22027972027973, 336.8636363636364), (255.18531468531472, 367.07342657342656), (239.24125874125878, 377.1433566433567), (221.61888111888112, 347.77272727272725), (348.33216783216784, 281.479020979021), (400.3601398601399, 263.8566433566434), (277.00349650349654, 422.45804195804203), (275.3251748251748, 460.2202797202798), (275.3251748251748, 482.03846153846166), (235.04545454545456, 576.8636363636365), (168.75174825174827, 440.08041958041963), (144.41608391608395, 501.33916083916097), (151.96853146853147, 534.9055944055945), (78.96153846153845, 495.4650349650351)]"
seq_000520.jpg,32,"[(75.60489510489515, 147.2132867132867), (47.07342657342656, 173.22727272727272), (46.234265734265705, 177.42307692307693), (54.625874125874134, 184.9755244755245), (48.75174825174827, 198.4020979020979), (42.03846153846155, 226.09440559440563), (38.68181818181813, 219.3811188811189), (102.45804195804192, 182.45804195804195), (119.24125874125878, 148.8916083916084), (186.37412587412587, 152.24825174825176), (174.62587412587413, 179.10139860139859), (319.8006993006993, 68.33216783216784), (376.8636363636364, 202.5979020979021), (397.00349650349654, 261.33916083916085), (361.7587412587413, 278.1223776223776), (250.15034965034965, 217.7027972027972), (256.8636363636364, 243.71678321678323), (257.7027972027972, 293.22727272727275), (258.541958041958, 336.8636363636364), (253.506993006993, 362.8776223776224), (238.40209790209792, 381.33916083916085), (229.17132867132867, 353.64685314685323), (248.472027972028, 422.45804195804203), (247.63286713286715, 463.5769230769232), (249.3111888111888, 492.94755244755254), (202.3181818181818, 498.8216783216784), (162.8776223776224, 506.374125874126), (165.3951048951049, 535.7447552447553), (106.65384615384613, 527.353146853147), (218.26223776223776, 571.8286713286715), (99.94055944055941, 283.1573426573427), (103.29720279720277, 289.0314685314686)]"
seq_000521.jpg,32,"[(67.21328671328672, 134.62587412587413), (46.234265734265705, 174.06643356643357), (46.234265734265705, 182.45804195804195), (50.43006993006992, 195.8846153846154), (40.36013986013984, 225.25524475524477), (36.164335664335624, 216.8636363636364), (63.85664335664336, 185.8146853146853), (93.22727272727275, 170.7097902097902), (130.9895104895105, 163.15734265734267), (162.8776223776224, 182.45804195804195), (160.36013986013984, 205.1153846153846), (271.12937062937067, 67.49300699300699), (239.24125874125878, 231.9685314685315), (263.5769230769231, 297.4230769230769), (261.0594405594406, 336.8636363636364), (252.66783216783216, 361.1993006993007), (240.91958041958043, 377.98251748251755), (220.77972027972032, 352.8076923076924), (355.04545454545456, 275.60489510489515), (356.72377622377627, 293.22727272727275), (384.41608391608395, 210.15034965034968), (101.61888111888112, 278.96153846153845), (101.61888111888112, 286.513986013986), (105.81468531468533, 463.5769230769232), (115.88461538461536, 463.5769230769232), (210.70979020979019, 428.3321678321679), (214.0664335664336, 463.5769230769232), (217.4230769230769, 481.1993006993008), (183.0174825174825, 510.56993006993014), (189.73076923076923, 543.2972027972029), (240.08041958041957, 534.9055944055945), (198.96153846153845, 581.8986013986015)]"
seq_000522.jpg,33,"[(44.55594405594411, 171.548951048951), (47.07342657342656, 179.94055944055944), (47.07342657342656, 190.84965034965037), (38.68181818181813, 218.54195804195805), (38.68181818181813, 223.57692307692312), (66.37412587412587, 200.91958041958046), (83.99650349650346, 158.96153846153848), (152.80769230769226, 148.05244755244755), (152.80769230769226, 194.20629370629374), (145.25524475524475, 202.5979020979021), (240.08041958041957, 88.47202797202797), (242.59790209790208, 235.32517482517486), (253.506993006993, 252.94755244755245), (261.0594405594406, 298.26223776223776), (262.73776223776224, 341.05944055944065), (250.15034965034965, 363.71678321678326), (243.43706293706293, 377.98251748251755), (224.97552447552448, 352.8076923076924), (360.08041958041963, 278.1223776223776), (373.506993006993, 295.7447552447553), (397.8426573426574, 220.22027972027976), (413.78671328671334, 403.9965034965036), (198.96153846153845, 430.0104895104896), (194.7657342657343, 452.6678321678322), (192.24825174825173, 474.4860139860141), (202.3181818181818, 534.0664335664336), (215.74475524475525, 560.0804195804196), (188.05244755244757, 571.8286713286715), (282.03846153846155, 534.9055944055945), (114.2062937062937, 406.513986013986), (99.10139860139861, 414.0664335664336), (98.26223776223776, 289.0314685314686), (100.77972027972027, 293.22727272727275)]"
seq_000523.jpg,33,"[(45.39510489510491, 174.06643356643352), (45.39510489510485, 179.10139860139859), (45.39510489510485, 198.4020979020979), (42.877622377622345, 221.89860139860141), (41.19930069930069, 225.25524475524477), (73.92657342657344, 150.56993006993008), (71.40909090909088, 219.3811188811189), (97.4230769230769, 280.63986013986016), (101.61888111888112, 288.19230769230774), (140.22027972027968, 190.84965034965037), (132.66783216783216, 217.7027972027972), (99.10139860139861, 364.5559440559441), (181.33916083916085, 126.23426573426573), (216.58391608391605, 85.95454545454547), (254.34615384615387, 9.59090909090908), (434.7657342657343, 227.77272727272728), (386.93356643356645, 220.22027972027976), (402.03846153846155, 290.7097902097902), (245.11538461538464, 226.09440559440563), (256.8636363636364, 229.451048951049), (257.7027972027972, 291.54895104895104), (257.7027972027972, 337.7027972027972), (250.9895104895105, 365.39510489510496), (244.2762237762238, 386.37412587412587), (224.97552447552448, 353.64685314685323), (352.52797202797206, 430.0104895104896), (350.01048951048955, 514.7657342657344), (235.04545454545456, 541.6188811188812), (243.43706293706293, 581.8986013986015), (165.3951048951049, 558.402097902098), (169.59090909090912, 469.4510489510491), (169.59090909090912, 450.15034965034977), (172.10839160839157, 421.6188811188812)]"
seq_000524.jpg,31,"[(42.8776223776224, 171.548951048951), (47.07342657342656, 179.10139860139859), (47.07342657342656, 198.4020979020979), (41.19930069930069, 221.05944055944056), (40.36013986013984, 226.09440559440563), (70.56993006993002, 129.5909090909091), (76.44405594405595, 226.09440559440563), (123.43706293706293, 226.09440559440563), (125.95454545454544, 195.8846153846154), (102.45804195804192, 283.1573426573427), (101.61888111888112, 288.19230769230774), (224.13636363636363, 49.03146853146853), (196.44405594405595, 63.2972027972028), (230.0104895104895, 14.62587412587412), (213.22727272727275, 111.12937062937064), (240.91958041958043, 234.486013986014), (257.7027972027972, 299.94055944055947), (258.541958041958, 335.18531468531467), (254.34615384615387, 364.5559440559441), (240.08041958041957, 388.89160839160843), (225.81468531468533, 352.8076923076924), (154.48601398601397, 413.22727272727275), (154.48601398601397, 446.79370629370635), (152.80769230769226, 466.9335664335665), (152.80769230769226, 539.1013986013987), (277.84265734265733, 594.4860139860141), (263.5769230769231, 544.9755244755246), (308.89160839160843, 445.11538461538464), (407.0734265734266, 481.1993006993008), (449.8706293706294, 309.17132867132875), (365.11538461538464, 184.9755244755245)]"
seq_000525.jpg,33,"[(88.19230769230774, 133.78671328671325), (89.03146853146853, 148.05244755244755), (169.59090909090912, 76.72377622377621), (194.7657342657343, 85.11538461538461), (199.8006993006993, 58.26223776223776), (240.91958041958043, 18.821678321678306), (46.234265734265705, 174.90559440559443), (46.234265734265705, 182.45804195804195), (46.234265734265705, 200.0804195804196), (40.36013986013984, 221.05944055944056), (39.520979020978984, 226.09440559440563), (83.15734265734261, 237.0034965034965), (95.74475524475525, 243.71678321678323), (94.06643356643355, 253.7867132867133), (113.36713286713285, 202.5979020979021), (110.84965034965035, 213.50699300699304), (101.61888111888112, 282.31818181818187), (100.77972027972027, 288.19230769230774), (245.95454545454544, 237.84265734265736), (260.22027972027973, 237.84265734265736), (259.3811188811189, 289.87062937062944), (258.541958041958, 332.6678321678322), (255.18531468531472, 369.5909090909091), (243.43706293706293, 382.1783216783217), (223.29720279720277, 349.45104895104896), (360.9195804195804, 197.5629370629371), (135.18531468531467, 411.54895104895104), (135.18531468531467, 432.52797202797206), (135.18531468531467, 454.3461538461539), (151.1293706293706, 501.33916083916097), (271.12937062937067, 475.32517482517494), (310.5699300699301, 546.6538461538463), (325.6748251748252, 591.1293706293708)]"
seq_000526.jpg,34,"[(52.94755244755248, 119.52097902097898), (60.5, 131.26923076923077), (47.07342657342656, 170.7097902097902), (46.234265734265705, 178.2622377622378), (47.07342657342656, 195.8846153846154), (37.84265734265733, 218.54195804195805), (37.84265734265733, 224.41608391608392), (88.19230769230768, 257.1433566433567), (95.74475524475525, 175.74475524475528), (93.22727272727275, 187.49300699300701), (96.58391608391605, 149.73076923076923), (102.45804195804192, 190.84965034965037), (102.45804195804192, 203.43706293706296), (108.33216783216778, 213.50699300699304), (97.4230769230769, 282.31818181818187), (101.61888111888112, 288.19230769230774), (154.48601398601397, 103.57692307692307), (177.14335664335664, 115.32517482517483), (175.465034965035, 139.66083916083917), (244.2762237762238, 242.87762237762237), (251.82867132867136, 254.62587412587416), (253.506993006993, 294.0664335664336), (258.541958041958, 333.50699300699307), (246.7937062937063, 366.2342657342658), (246.7937062937063, 383.01748251748256), (223.29720279720277, 353.64685314685323), (360.08041958041963, 190.01048951048952), (353.3671328671329, 536.5839160839162), (359.2412587412588, 586.9335664335665), (235.04545454545456, 473.64685314685323), (136.86363636363637, 469.4510489510491), (125.11538461538464, 427.49300699300704), (125.11538461538464, 411.54895104895104), (125.11538461538464, 398.96153846153845)]"
seq_000527.jpg,35,"[(60.5, 132.10839160839157), (63.85664335664336, 143.01748251748253), (88.19230769230768, 127.07342657342659), (105.81468531468533, 131.26923076923077), (138.54195804195803, 125.39510489510491), (147.77272727272725, 158.96153846153848), (148.6118881118881, 186.65384615384616), (104.97552447552448, 171.54895104895107), (104.97552447552448, 190.84965034965037), (101.61888111888112, 205.1153846153846), (99.94055944055941, 219.3811188811189), (108.33216783216778, 288.19230769230774), (99.94055944055941, 283.9965034965036), (100.77972027972027, 298.26223776223776), (47.07342657342656, 174.06643356643357), (47.07342657342656, 180.7797202797203), (46.234265734265705, 200.91958041958046), (39.520979020978984, 217.7027972027972), (39.520979020978984, 224.41608391608392), (23.576923076923038, 242.03846153846158), (116.72377622377621, 372.1083916083917), (114.2062937062937, 383.01748251748256), (114.2062937062937, 399.8006993006993), (134.3461538461538, 434.20629370629376), (204.83566433566432, 456.8636363636365), (236.7237762237762, 386.37412587412587), (224.97552447552448, 350.2902097902098), (245.95454545454544, 364.5559440559441), (261.8986013986014, 338.5419580419581), (257.7027972027972, 300.7797202797203), (254.34615384615387, 254.62587412587416), (241.75874125874128, 240.36013986013987), (376.0244755244756, 204.27622377622382), (401.19930069930075, 529.8706293706294), (412.1083916083916, 562.5979020979022)]"
seq_000528.jpg,32,"[(68.89160839160843, 133.78671328671325), (69.73076923076923, 140.5), (126.7937062937063, 125.39510489510491), (112.52797202797206, 154.76573426573427), (112.52797202797206, 172.38811188811192), (130.15034965034965, 179.94055944055944), (127.63286713286709, 199.24125874125875), (94.06643356643355, 199.24125874125875), (94.06643356643355, 213.50699300699304), (52.947552447552425, 169.87062937062936), (64.69580419580416, 190.01048951048952), (46.234265734265705, 178.2622377622378), (50.43006993006992, 181.61888111888115), (47.91258741258741, 195.8846153846154), (20.220279720279677, 226.09440559440563), (37.84265734265733, 218.54195804195805), (37.84265734265733, 227.77272727272728), (98.26223776223776, 283.1573426573427), (102.45804195804192, 285.6748251748252), (109.17132867132864, 363.71678321678326), (125.11538461538464, 406.513986013986), (175.465034965035, 448.47202797202806), (221.61888111888112, 351.9685314685315), (240.91958041958043, 385.5349650349651), (251.82867132867136, 362.03846153846155), (260.22027972027973, 336.8636363636364), (259.3811188811189, 296.58391608391617), (259.3811188811189, 258.8216783216783), (249.3111888111888, 237.84265734265736), (393.6468531468532, 219.3811188811189), (454.0664335664336, 521.479020979021), (459.1013986013986, 582.7377622377624)]"
